GT BAROMETRIC PRESSURE,GT COMPRESSOR INLET AIR TEMPERATURE,GT COMPRESSOR OUTLET AIR TEMPERATURE,GT EXHAUST GAS AVERAGE TEMPERATURE (EXHAUST),GT EXHAUST GAS DUCT PRESSURE,GT ACTLD,GT IGV POSITION,GT MAIN A FUEL GAS FLOW,»»÷µ
902.6,15.8,419.9,568.9,2.4904,223.49,47.04,3.7,34.911
902.6,15.9,419.7,569.1,2.4891,223.91,47.21,3.7,34.903
902.6,16,419.9,569.1,2.4902,224.34,47.14,3.7,34.904
902.6,15.8,419.7,569,2.4916,224.18,46.87,3.7,34.907
902.7,15.6,419.4,568.7,2.4919,223.86,46.65,3.7,34.911
902.7,15.4,418.9,568.3,2.4919,223.81,46.95,3.7,34.936
902.7,15.8,419,568.8,2.4875,223.91,47.3,3.7,34.922
902.7,16.1,419.6,569,2.4873,224.44,47.59,3.7,34.915
902.7,16.2,420,568.9,2.4913,224.39,47.3,3.7,34.919
902.7,16,419.8,568.4,2.4905,224.23,47,3.7,34.919
902.7,15.8,419.6,568.4,2.4907,223.97,46.65,3.7,34.919
902.8,15.6,419.2,568,2.4854,224.02,46.52,3.7,34.912
902.8,15.4,418.7,567.8,2.4851,223.91,46.32,3.7,34.911
902.8,15.1,418.4,567.5,2.4891,223.86,46.29,3.7,34.915
902.9,15,418.2,567.5,2.4877,223.91,46.83,3.7,34.919
902.8,15.5,418.5,568.1,2.4884,224.28,47.14,3.7,34.915
902.9,15.7,419.1,568.3,2.4894,224.44,47.2,3.7,34.923
902.9,15.8,419.4,568.4,2.4956,224.39,47.25,3.7,34.932
902.9,15.9,419.6,568.3,2.4842,224.65,47.28,3.7,34.924
902.9,16,419.8,568.4,2.4909,224.39,47.21,3.7,34.92
902.9,16.1,419.8,568.5,2.4879,224.13,47.39,3.7,34.903
902.9,16.2,419.9,568.7,2.489,224.39,47.44,3.7,34.924
902.9,16.2,420,568.7,2.4876,223.91,47.26,3.7,34.903
902.9,16.3,420.1,568.7,2.4873,223.91,47.22,3.7,34.915
902.9,16.2,420.2,568.3,2.4931,223.7,46.9,3.7,34.923
903,16,420,568.1,2.4932,223.76,46.91,3.7,34.912
903,16,419.9,568.2,2.4909,224.02,46.96,3.7,34.911
903,15.9,420,568.1,2.4931,223.91,47.26,3.7,34.915
903,16.2,420.2,568.5,2.4924,223.97,46.98,3.7,34.919
903,16,420.2,568,2.4961,223.65,46.84,3.7,34.919
903,15.8,420.1,567.7,2.4928,223.55,46.61,3.7,34.928
903,15.6,419.9,567.5,2.4915,223.81,46.54,3.7,34.915
903,15.3,419.4,567.6,2.4938,223.44,46.65,3.7,34.919
903.1,15.4,419,567.6,2.4939,224.07,46.6,3.7,34.903
903.2,15.4,418.7,567.8,2.4889,223.97,46.71,3.7,34.907
903.2,15.6,418.8,567.9,2.4893,223.81,46.67,3.7,34.903
903.2,15.5,419.1,567.5,2.4931,224.34,46.3,3.7,34.903
903.2,14.7,418.6,567,2.4975,224.34,46.36,3.7,34.903
903.2,15,418.3,567.2,2.4937,224.18,46.82,3.7,34.887
903.2,15.4,418.8,567.8,2.4954,224.28,46.61,3.7,34.903
903.2,15.2,418.8,567.3,2.4904,224.07,46.53,3.7,34.908
903.1,15.2,418.7,567.3,2.4931,224.07,45.37,3.7,34.899
903.2,13.9,417.3,566,2.4907,223.76,45.52,3.7,34.915
903.2,13.8,416.5,566.4,2.4854,224.6,45.81,3.7,34.916
903.2,14.2,416.8,566.9,2.4865,224.13,45.68,3.7,34.902
903.2,14.1,416.9,566.5,2.4864,224.34,45.87,3.7,34.923
903.2,14.3,416.6,566.8,2.487,224.49,46.08,3.7,34.899
903.2,14.4,417.5,567.1,2.4966,224.76,45.84,3.7,34.899
903.2,14.1,416.8,566.6,2.4849,224.23,45.5,3.7,34.898
903.3,13.7,416.7,566.3,2.4931,224.23,45.41,3.7,34.903
903.3,13.6,415.8,566.2,2.487,224.28,46.23,3.7,34.895
903.3,14.4,416.2,567.1,2.4849,224.76,46.14,3.7,34.915
903.3,14.3,416.9,567.1,2.4914,224.49,45.69,3.7,34.903
903.3,13.5,416.3,566.3,2.4956,225.17,45.84,3.7,34.911
903.2,13.7,415.6,566.4,2.4847,224.86,46.21,3.7,34.911
903.2,14.1,416.5,566.8,2.4872,224.49,46.26,3.7,34.924
903.2,14.3,416.7,566.7,2.4903,225.28,46.19,3.7,34.898
903.2,14.1,416.7,566.7,2.4979,224.7,46.19,3.7,34.898
903.2,14.3,416.8,566.7,2.4894,224.23,45.96,3.7,34.912
903.2,14.1,416.6,566.4,2.4878,224.7,45.62,3.7,34.912
903.3,13.8,416.2,566.3,2.488,224.34,45.56,3.7,34.903
903.3,13.5,416.1,566.1,2.491,224.44,44.76,3.7,34.924
903.4,12.7,414.9,565.3,2.4842,224.55,44.97,3.7,34.915
903.4,12.8,414.2,565.6,2.4849,224.6,44.82,3.7,34.92
903.4,12.7,414.3,565.2,2.4897,224.23,45.24,3.7,34.924
903.4,13.2,414.4,566,2.4852,224.81,45.13,3.7,34.911
903.4,13,414.7,565.9,2.4856,224.65,45.4,3.7,34.916
903.4,13.2,415,566.1,2.4881,224.81,44.95,3.7,34.915
903.5,12.9,414.5,565.7,2.4873,224.65,45.2,3.7,34.915
903.4,12.8,414.5,565.7,2.4847,225.33,44.97,3.7,34.924
903.5,12.8,414.2,565.6,2.4838,224.91,44.77,3.7,34.923
903.5,12.4,413.9,565,2.491,224.7,45.14,3.7,34.928
903.5,12.9,414.4,565.7,2.4854,224.65,44.81,3.7,34.919
903.6,12.5,414.3,565.1,2.4891,224.7,44.25,3.7,34.928
903.6,12.1,413.5,564.6,2.4923,224.13,44.46,3.7,34.924
903.6,12,413.5,564.7,2.4866,224.76,44.78,3.7,34.94
903.6,12.5,413.9,565.3,2.4849,224.6,44.8,3.7,34.936
903.7,12.4,413.9,565.2,2.4887,224.55,44.42,3.7,34.92
903.7,12.2,413.6,565,2.4874,224.34,44.51,3.7,34.928
903.7,12.3,413.5,565,2.487,224.97,44.82,3.7,34.911
903.7,12.6,414.2,565.4,2.481,225.12,44.67,3.7,34.933
903.8,12.6,414.7,565.3,2.4957,224.55,44.94,3.7,34.927
903.8,12.6,414.7,565.3,2.486,225.17,44.92,3.7,34.924
903.8,12.8,414.7,565.5,2.4827,224.44,45.04,3.7,34.945
903.8,12.8,414.7,565.5,2.484,224.6,44.94,3.7,34.932
903.8,12.7,414.8,565.5,2.4873,225.07,44.51,3.7,34.932
903.9,12.4,414.5,564.8,2.4915,224.44,44.89,3.7,34.942
903.9,12.6,414.7,565.4,2.4869,224.81,44.84,3.7,34.945
903.9,12.8,414.4,565.6,2.4775,224.6,44.75,3.7,34.932
903.9,12.9,414.8,565.4,2.4866,224.55,44.88,3.7,34.927
903.9,12.8,414.8,565.5,2.4844,224.55,44.79,3.7,34.937
903.9,12.7,414.5,565.3,2.4889,224.76,44.96,3.7,34.936
903.9,13,415,565.8,2.4909,224.55,44.92,3.7,34.936
903.9,12.9,414.6,565.4,2.4864,224.7,44.58,3.7,34.94
903.9,12.6,414.4,565.2,2.4844,224.39,44.51,3.7,34.937
903.9,12.4,414.1,564.8,2.4891,224.34,44.55,3.7,34.953
903.9,12.6,414.2,565.1,2.4891,224.34,52.83,3.9,34.932
903.9,12.5,415.8,566,2.643,237.04,62.38,4,34.937
904,12.3,420.3,565.3,2.8743,250.27,71.83,4.1,34.937
904,12.6,426,565.6,3.0847,262.92,74.55,4.1,34.945
904,12.6,430.6,565.5,3.1643,265.49,73.62,4.1,34.945
904.1,13.1,431.7,565.4,3.1319,263.5,72.65,4.1,34.937
904.1,12.7,431.2,565,3.1299,262.82,72.83,4.1,34.941
904.1,13.1,431.3,565.9,3.12,262.82,72.7,4.1,34.949
904.1,12.7,431.2,565.9,3.1298,262.5,72.34,4.1,34.94
904.1,12.4,430.7,564.9,3.1306,262.82,72.34,4.1,34.928
904.2,12.4,430.6,565.3,3.1245,262.92,72.13,4.1,34.928
904.2,11.9,430.1,564.3,3.1284,263.4,72.54,4.1,34.945
904.2,12.3,430.2,565.5,3.1212,262.82,73.3,4.1,34.92
904.2,13.4,431.7,567.1,3.1165,263.03,73.46,4.1,34.932
904.2,13.7,432.7,567.8,3.1202,262.82,73.01,4.1,34.937
904.3,13.4,432.8,567.2,3.1182,262.82,71.85,4.1,34.928
904.3,12.4,431.3,565.3,3.1265,262.08,71.86,4.1,34.941
904.4,12.1,430,565.1,3.1187,262.66,71.93,4.1,34.924
904.3,12.3,430,565.2,3.1121,262.29,72.17,4.1,34.936
904.3,12.4,430.5,565.7,3.1229,263.18,72.35,4.1,34.933
904.4,12.5,430.5,566,3.1183,262.77,71.55,4.1,34.927
904.4,11.6,429.9,564.7,3.1266,262.77,72.01,4.1,34.937
904.4,12,429.3,565.2,3.12,262.82,71.05,4.1,34.933
904.5,11.1,428.7,563.9,3.1291,262.55,71.79,4.1,34.941
904.5,11.7,429,564.6,3.1221,262.66,72.27,4.1,34.945
904.5,12.1,429.6,565.3,3.1223,263.03,71.57,4.1,34.915
904.5,11.5,429.4,564.5,3.119,262.61,72.19,4.1,34.916
904.5,12,429.4,565.3,3.1215,263.34,71.97,4.1,34.941
904.6,11.9,429.5,565.1,3.1178,262.82,72.07,4.1,34.932
904.6,12,429.4,565.3,3.1191,262.98,71.62,4.1,34.929
904.6,11.6,429.2,564.6,3.126,263.18,76.76,4.1,34.92
904.6,12,430,567.5,3.2189,271.22,78.66,4.2,34.915
904.7,11.8,433.5,578.5,3.3153,284.03,78.73,4.3,34.911
904.7,12,435.5,587,3.3346,287.55,78.66,4.3,34.928
904.7,12,436.2,591.7,3.3484,290.17,78.76,4.3,34.941
904.7,11.1,435.8,591.7,3.3673,291.38,78.67,4.2,34.945
904.7,11.8,435.6,592.7,3.3479,288.54,78.7,4.3,34.929
904.8,12.1,436.5,592.1,3.3481,289.17,78.69,4.2,34.933
904.9,12,436.2,592.9,3.3521,287.97,78.72,4.3,34.924
904.9,11.7,436,592.2,3.357,289.02,78.75,4.3,34.919
905,11.6,435.8,592.4,3.3611,289.85,78.69,4.3,34.921
905.1,11.6,435.7,592.5,3.3603,289.54,78.67,4.3,34.923
905,11.8,436.3,592.3,3.361,289.12,78.69,4.3,34.94
905.1,11.4,436.2,592.4,3.3657,288.96,78.7,4.3,34.948
905.2,11.1,435.4,592,3.3701,290.33,78.66,4.3,34.932
905.2,11.1,435.1,592.1,3.3665,289.8,78.73,4.3,34.933
905.2,11.1,435.2,592.3,3.3746,289.8,78.65,4.3,34.945
905.3,10.8,435,591.4,3.385,290.96,78.67,4.3,34.932
905.3,10.2,434.4,591.7,3.4024,291.53,78.72,4.3,34.953
905.4,10.5,434.2,591.4,3.3896,291.38,78.69,4.3,34.953
905.4,10.7,434.6,591.7,3.3866,291.17,78.68,4.3,34.945
905.4,10.4,434.6,591.6,3.3816,291.48,78.68,4.3,34.953
905.5,10.1,434.1,591.3,3.3889,291.8,78.75,4.3,34.949
905.6,9.9,433.9,591.2,3.4029,292.27,78.68,4.3,34.978
905.6,9.8,433.8,591,3.406,292.8,78.72,4.3,35.127
905.7,10.5,433.8,591.6,3.388,290.59,78.68,4.3,35.16
905.7,10.7,434.3,592.1,3.3846,290.22,78.7,4.3,35.176
905.7,10.6,434.5,591.7,3.3824,291.48,78.68,4.3,35.177
905.8,10.8,434.6,592,3.3721,290.27,78.64,4.3,35.186
905.8,11,434.6,591.7,3.3679,290.7,78.73,4.3,35.189
905.8,10.9,434.9,592.1,3.3767,290.27,78.63,4.3,35.197
905.9,10.8,435,592,3.3799,290.9,78.74,4.3,35.203
905.9,11.3,435.3,592.1,3.3673,289.43,78.68,4.3,35.206
906,11,435.1,592.1,3.3717,290.64,78.67,4.3,35.203
905.9,11.1,435.4,591.6,3.3758,289.59,78.66,4.2,35.203
906,11.5,435.7,592.4,3.361,288.96,78.67,4.3,35.26
905.9,11.5,435.8,592.1,3.3677,290.12,78.74,4.2,35.281
905.9,11.8,435.9,592.6,3.3653,288.44,78.65,4.2,35.263
906,11.8,436,592.4,3.3688,288.96,78.67,4.2,35.264
906.1,11.9,436.4,592.1,3.3605,289.28,78.68,4.2,35.268
906.1,12.1,436.6,592.7,3.3505,288.49,78.73,4.2,35.264
906.2,12,436.6,592.6,3.3497,288.33,78.73,4.2,35.268
906.1,12,436.6,592.5,3.3537,288.65,78.68,4.2,35.273
906.1,12.3,436.7,593,3.347,288.02,78.73,4.2,35.269
906.1,12.3,437,592.8,3.3556,287.97,78.7,4.2,35.269
906.2,12.4,437,592.9,3.3335,288.33,78.75,4.2,35.268
906.2,12.4,436.9,593.3,3.3325,286.86,78.73,4.2,35.277
906.3,12.5,437.1,592.5,3.3388,288.33,78.74,4.2,35.277
906.3,12.6,437.3,593.1,3.3327,286.97,78.7,4.2,35.277
906.3,12.8,437.3,592.7,3.3338,287.6,78.67,4.2,35.273
906.4,12.9,437.6,593.6,3.3278,286.7,78.74,4.2,35.272
906.5,13.1,437.9,593,3.3232,287.23,78.65,4.2,35.268
906.5,13.1,438.1,593.4,3.3203,286.7,78.74,4.2,35.276
906.5,13,437.8,593.5,3.3219,287.18,78.7,4.2,35.272
906.5,13.5,438.1,593.2,3.3163,286.44,78.68,4.2,35.276
906.6,13.7,438.6,594,3.3048,286.28,78.67,4.2,35.28
906.6,13.6,438.9,593.6,3.3186,285.29,78.68,4.2,35.281
906.5,14,439.2,593.9,3.3088,285.81,78.75,4.2,35.281
906.5,13.4,438.6,593.7,3.3246,285.5,78.72,4.2,35.28
906.5,14.1,438.9,594.1,3.302,285.45,78.74,4.2,35.284
906.5,14.4,439.3,594.7,3.2894,283.66,78.65,4.2,35.281
906.5,14.3,439.5,594,3.2918,284.71,78.72,4.2,35.281
906.5,14.5,439.8,594.5,3.2911,284.6,78.76,4.2,35.285
906.5,14.7,440,594.4,3.2856,284.4,78.67,4.2,35.272
906.5,15.1,440.4,594.4,3.2761,284.03,78.74,4.2,35.281
906.5,14.5,440,594.6,3.2877,284.82,78.66,4.2,35.285
906.5,15.2,440.2,594.7,3.2753,283.24,78.7,4.2,35.288
906.5,15.3,440.8,594.7,3.278,283.19,78.7,4.2,35.284
906.5,15.4,440.8,595,3.2675,282.66,78.73,4.2,35.289
906.5,15.2,441,594.5,3.2746,283.61,78.68,4.2,35.281
906.4,15.5,441.2,595.1,3.2668,282.08,78.68,4.2,35.28
906.4,15.5,441.2,594.6,3.269,282.92,78.73,4.2,35.289
906.4,15.8,441.2,595.6,3.2505,282.24,78.69,4.2,35.289
906.5,16.3,441.9,595.8,3.2482,281.09,78.66,4.2,35.285
906.4,15.5,441.6,595,3.2686,282.98,78.69,4.2,35.289
906.4,15.6,441.3,595.4,3.2633,282.35,78.74,4.2,35.293
906.5,16.4,441.8,595.4,3.2501,281.19,78.65,4.2,35.293
906.4,16.5,442.4,596,3.246,280.09,78.73,4.2,35.292
906.4,16.7,442.7,595.7,3.2353,280.56,78.7,4.2,35.297
906.4,16.6,442.7,596.1,3.234,279.62,78.72,4.2,35.293
906.4,16.6,442.4,595.8,3.2453,280.98,78.68,4.2,35.297
906.4,17.1,442.8,596.5,3.2137,280.04,78.76,4.1,35.293
906.4,17.8,443.8,596.6,3.2044,277.88,78.68,4.2,35.293
906.4,17.9,444.1,596.5,3.1968,279.46,78.73,4.1,35.293
906.3,18.1,444.4,596.9,3.1894,278.15,78.68,4.1,35.293
906.4,17.9,444.3,596.7,3.1946,277.36,78.68,4.1,35.301
906.3,18,444.3,596.7,3.1887,278.04,78.63,4.1,35.293
906.3,18.2,444.6,596.8,3.1956,277.2,78.75,4.1,35.294
906.3,18.2,444.7,596.8,3.1952,277.2,78.68,4.1,35.297
906.3,18.4,445,597,3.1915,276.78,78.74,4.1,35.301
906.3,18.2,444.9,596.7,3.1937,278.2,78.65,4.1,35.302
906.3,18.4,444.9,597.1,3.1865,277.31,78.69,4.1,35.301
906.3,18.6,445.1,597.4,3.1854,276.47,78.68,4.1,35.306
906.3,18.4,445.1,597.2,3.1921,277.36,78.65,4.1,35.31
906.3,18.4,445,597.2,3.1853,277.1,78.72,4.1,35.314
906.3,18.4,445,596.8,3.1849,276.89,78.67,4.1,35.315
906.2,18.7,445.2,597.5,3.1798,276.47,78.73,4.1,35.318
906.3,18.9,445.2,597.7,3.1696,275.99,78.69,4.1,35.314
906.2,18.9,445.5,597.3,3.1774,276.31,78.74,4.1,35.313
906.2,19.2,445.8,597.8,3.1716,276.2,78.67,4.1,35.313
906.2,19.1,445.8,597.7,3.1571,275.73,78.72,4.1,35.317
906.1,19.1,445.9,597.7,3.1714,275.78,78.63,4.1,35.318
906.1,19,446,597.6,3.1721,276.68,78.76,4.1,35.321
906.1,19,445.6,597.7,3.1659,275.84,78.68,4.1,35.318
905.9,18.9,445.6,597.7,3.1833,276.2,78.73,4.1,35.318
905.9,19.5,445.9,597.9,3.1463,274.52,78.68,4.1,35.318
905.9,19.4,446,597.9,3.1614,274.68,78.7,4.1,35.321
905.9,19.3,446.1,597.6,3.1666,275.15,78.74,4.1,35.318
905.8,19.3,446.2,597.5,3.1681,275.78,78.73,4.1,35.322
905.8,19.7,447,598.1,3.1573,275.05,78.73,4.1,35.322
905.7,20.3,447.5,598.5,3.153,273.32,78.7,4.1,35.322
905.8,19.9,446.9,598.2,3.1508,273.84,78.68,4.1,35.321
905.8,20,447.2,598,3.1375,274.32,78.72,4.1,35.326
905.7,20.2,447.4,598.7,3.1389,273.74,78.76,4.1,35.321
905.7,20.7,447.9,598.9,3.1259,272.63,78.64,4.1,35.319
905.7,21.1,448.2,599.2,3.1112,272.53,78.69,4.1,35.326
905.7,20.5,448.1,598.6,3.139,273.68,78.7,4.1,35.322
905.6,20.3,447.8,598.7,3.1425,273.16,78.73,4.1,35.322
905.5,20.6,448.1,598.4,3.1259,272.32,78.73,4.1,35.326
905.6,20.3,448.1,598.5,3.1373,273.74,78.68,4.1,35.326
905.6,20.4,448.1,598.4,3.1399,273.32,78.72,4.1,35.322
905.6,20.3,447.8,598.4,3.1479,273.53,78.69,4.1,35.326
905.6,20.3,447.9,598.3,3.1384,273.42,78.73,4.1,35.318
905.4,21,448.3,599.3,3.1172,272.42,78.65,4.1,35.322
905.4,21,448.5,598.9,3.1271,272.37,78.69,4.1,35.326
905.4,20.7,448.2,598.9,3.1158,272.53,78.73,4.1,35.325
905.4,20.8,448.1,599,3.1216,272.53,78.75,4.1,35.33
905.4,20.9,448.4,598.9,3.1187,272.63,78.7,4.1,35.327
905.3,20.8,448.5,598.4,3.1228,272.37,78.72,4.1,35.326
905.2,20.8,448.5,598.8,3.1312,272.74,78.66,4.1,35.322
905.2,21.1,448.9,598.8,3.111,271.53,78.64,4.1,35.326
905.2,20.8,448.5,598.6,3.1302,273,78.76,4.1,35.326
905.1,20.6,448.5,598.5,3.141,272.95,78.69,4.1,35.325
905.1,20.8,448.4,599.2,3.1281,272.22,78.7,4.1,35.33
905,21,448.6,599,3.1188,272.53,78.69,4.1,35.325
905,20.9,448.4,599,3.1233,272.22,78.65,4.1,35.33
904.9,21.1,448.5,599,3.1194,271.69,78.73,4.1,35.334
904.8,21.4,448.8,599.2,3.1211,271.22,78.65,4.1,35.325
904.9,21.3,448.9,599.4,3.1025,270.12,78.67,4.1,35.33
904.8,21.1,448.5,598.6,3.1252,271.85,78.72,4.1,35.334
904.6,21.3,448.6,599.4,3.1062,271.8,78.66,4.1,35.335
904.6,21.9,448.9,599.7,3.0852,270.01,78.7,4.1,35.314
904.5,22.2,449.3,599.9,3.0833,269.59,78.7,4.1,35.202
904.7,22.5,450,600,3.0859,269.12,78.72,4.1,35.115
904.6,21.7,449.7,599.4,3.1027,270.43,78.7,4.1,35.098
904.4,22,449.9,599.8,3.1049,270.12,78.67,4.1,35.085
904.4,21.7,450,598.9,3.12,270.43,78.7,4.1,35.089
904.3,22.5,450,600.1,3.0738,269.27,78.65,4.1,35.085
904.4,22.5,450.7,599.9,3.077,268.91,78.7,4.1,35.085
904.4,21.5,449.9,599.1,3.1067,271.43,78.69,4.1,35.119
904.3,21.1,449,599.6,3.1155,270.43,78.67,4.1,35.26
904.3,22.1,449.5,599.8,3.0879,268.85,78.67,4.1,35.285
904.1,22,449.7,599.6,3.0792,269.64,78.66,4.1,35.281
904.1,22.7,450.6,600.2,3.0667,267.38,78.74,4.1,35.289
904.1,22.5,450.5,600.3,3.0809,268.59,78.75,4.1,35.288
904,22.7,450.3,600.3,3.0848,268.02,78.67,4.1,35.293
904,21.5,449.8,599.4,3.1082,270.59,78.75,4.1,35.284
904,22,449.6,599.8,3.0863,268.54,78.72,4.1,35.149
904.1,21.8,449.5,599.5,3.096,269.27,78.7,4.1,35.078
903.9,21.9,449.8,599.4,3.099,270.12,78.74,4.1,35.06
903.7,23.2,450.6,600.7,3.0622,268.07,78.68,4.1,35.064
903.8,22.5,450.8,599.9,3.086,269.07,78.69,4.1,35.064
903.8,22.5,450.7,600.1,3.0748,268.17,78.68,4.1,35.057
903.7,22.7,450.8,600,3.0589,269.12,78.73,4.1,35.061
903.5,23.4,451.1,600.6,3.0529,266.76,78.72,4.1,35.048
903.5,23.5,451.6,600.8,3.0524,266.7,78.66,4.1,35.051
903.6,22.6,451.4,599.8,3.0858,269.43,78.67,4.1,35.056
903.5,22.2,450.4,599.9,3.0932,268.75,78.72,4.1,35.04
903.4,22.2,450.5,599.6,3.0831,268.65,78.66,4.1,35.048
903.4,22.2,450.2,600.1,3.0783,269.01,78.7,4.1,35.043
903.3,23.4,451.1,600.7,3.0504,266.55,78.67,4.1,35.044
903.4,23.4,451.6,600.9,3.0445,266.86,78.69,4.1,35.038
903.2,23.5,451.6,600.7,3.044,266.7,78.7,4.1,35.047
903.3,23.3,451.8,600.8,3.0579,267.6,78.65,4.1,35.051
903.2,23.3,451.7,600.6,3.0505,267.12,78.74,4.1,35.044
903,23.6,451.8,601,3.0464,266.44,78.7,4.1,35.04
903,23.8,452.4,601.2,3.0425,265.81,78.68,4.1,35.052
903.1,23.6,452.2,600.5,3.0445,266.91,78.76,4.1,35.04
903,22.8,451.5,600.5,3.0678,267.86,78.68,4.1,35.048
902.9,23.2,451.6,600.3,3.0479,267.86,78.68,4.1,35.036
903,23,451.5,600.4,3.0604,267.12,78.7,4.1,35.035
903,23.6,452,600.6,3.0495,266.7,78.69,4.1,35.019
902.7,24,452.4,601.2,3.0338,265.23,78.67,4.1,35.046
902.8,23.7,452.9,600.3,3.0368,266.33,78.73,4.1,35.044
902.8,23.3,451.9,601.1,3.0538,266.81,78.7,4.1,35.027
902.8,24.4,452.8,601.5,3.0235,264.34,78.74,4.1,35.026
902.7,23.9,452.6,600.6,3.042,266.91,78.69,4.1,35.021
902.6,23.7,452.4,601.1,3.0431,265.13,78.65,4.1,35.027
902.6,23.5,451.6,601.3,3.0584,267.54,78.77,4.1,35.019
902.4,24,452.6,601.4,3.0245,266.07,78.7,4.1,35.031
902.5,24.2,452.7,601.3,3.0263,265.86,78.68,4.1,35.032
902.6,23.7,452.5,601.1,3.028,266.33,78.72,4.1,35.036
902.4,24.4,452.6,601.4,3.0279,265.6,78.67,4.1,35.02
902.3,24,453.1,600.8,3.0289,265.7,78.7,4.1,35.032
902.3,24.6,453.6,601.8,3.0164,264.39,78.79,4.1,35.041
902.3,24.8,453.6,602.1,3.0163,263.92,78.68,4.1,35.027
902.2,24.2,453.5,601.4,3.0181,265.92,78.7,4.1,35.023
902.3,23.9,453.2,601.2,3.032,265.39,78.76,4.1,35.036
902.1,23.5,452.3,600.7,3.034,266.02,78.76,4.1,35.024
902.2,23.7,452.3,601.1,3.0287,266.23,78.74,4.1,35.032
902.1,23.7,452.1,600.9,3.0374,265.86,78.7,4.1,35.032
902,24,452.6,600.7,3.0372,265.23,78.7,4.1,35.037
902.2,23.6,452.7,600.6,3.041,266.18,78.73,4.1,35.037
902.2,23.1,451.9,600.5,3.0437,267.12,78.69,4.1,35.035
902.1,23,451.5,600.6,3.0527,267.23,78.67,4.1,35.045
902.2,23.1,451.4,600.4,3.0467,266.86,78.69,4.1,35.045
902.2,23.1,451.4,600.7,3.0438,267.65,78.68,4.1,35.032
902.1,23.1,451.4,600.6,3.051,266.49,78.7,4.1,35.036
902,23.1,451.5,600.2,3.0422,267.28,78.73,4.1,35.041
902,23.1,451.8,600.4,3.0542,266.81,78.67,4.1,35.024
902,23.2,451.6,600.9,3.0474,266.07,78.7,4.1,35.036
902.1,22.8,451.5,600.3,3.0505,267.8,78.74,4.1,35.04
902,22.8,451.2,600.1,3.0598,268.12,78.68,4.1,35.049
902,22.7,451,600.4,3.0486,267.8,78.69,4.1,35.036
902,22.5,450.9,600,3.059,267.75,78.74,4.1,35.036
902.1,22.3,450.5,600.1,3.0445,268.38,78.7,4.1,35.044
901.9,22.4,450.5,600.1,3.0564,268.07,78.66,4.1,35.044
901.9,22.7,451,600.5,3.0368,267.86,78.66,4.1,35.042
901.9,22.8,450.9,600.5,3.0451,267.54,78.69,4.1,35.037
901.9,22.9,451.2,599.7,3.0465,267.65,78.72,4.1,35.056
902,22.5,450.8,600.5,3.0555,267.8,78.73,4.1,35.056
901.9,22,450.3,599.5,3.0699,268.96,78.72,4.1,35.052
901.9,22.2,450.2,600,3.0578,267.8,78.66,4.1,35.04
901.9,21.9,450.1,599.8,3.0735,269.38,71.96,3.9,35.037
901.8,21.9,448.6,587.7,2.943,249.12,78.64,4,35.052
902,22,446.8,586.5,3.0382,259.98,78.65,4,35.056
902,21.9,448.7,590.1,3.0381,262.08,78.68,4.1,35.052
902,21.9,448.4,589.2,3.0425,262.19,78.7,4.1,35.068
901.9,21.9,448.6,589.2,3.0346,262.82,78.69,4.1,35.06
902.2,21.8,448.9,590.3,3.0427,262.61,78.68,4.1,35.061
902,21.4,447.9,587.6,3.0605,261.92,78.72,4.1,35.057
902.1,21.3,448.3,588.6,3.0561,262.87,78.69,4.1,35.056
902,21,447.6,588,3.0606,263.34,78.72,4.1,35.056
902.2,21.2,448.1,589.8,3.0501,264.29,78.76,4.1,35.049
902,21.1,447.8,590.3,3.0625,265.34,78.76,4.1,35.05
902.1,20.7,447.3,589,3.0712,264.23,78.64,4.1,35.056
902.1,20.7,447.1,587.9,3.0461,262.92,78.69,4,35.056
902.2,20.4,446.4,586.2,3.0726,263.03,78.69,4,35.051
902.1,20.2,446.1,585,3.0715,262.5,78.69,4,35.053
902.1,20.3,446,584.9,3.0724,262.29,78.67,4,35.053
902,19.9,445.6,582.8,3.0887,262.24,74.02,4,35.048
902.1,19.8,445,578.7,3.0059,254.1,70.61,3.9,35.052
902.2,20,441.3,576.7,2.9032,250.69,71.46,4,35.047
902.1,19.8,440.5,576.8,2.9157,252.16,72.14,4,35.049
902.2,19.8,440.9,577.3,2.9427,252.84,72.01,4,35.038
902.1,19.5,440.8,576.6,2.9637,252.48,71.61,4,35.038
902.1,19.2,440.4,575.1,2.957,252.74,71.75,4,35.038
902.1,19.2,439.9,575.6,2.9592,253.1,71.86,4,35.036
902.1,19.1,440,575.5,2.9358,253.31,71.82,4,35.048
902,19.2,440,575.5,2.9544,253,71.59,4,35.044
902.1,19,440,574.9,2.9542,252.84,71.56,4,35.045
902.1,19,439.6,574.6,2.9432,252.9,71.61,4,35.044
902.1,18.9,439.3,574.8,2.9295,252.84,71.65,4,35.028
902.2,18.8,439.2,574.3,2.9477,253.37,71.63,4,35.044
902.1,18.9,439.3,574.7,2.9539,253.31,71.54,4,35.045
902.1,18.6,439.2,574.7,2.9578,253,71.34,4,35.036
902.2,18.5,438.8,573.8,2.9526,253.47,72.06,4,35.032
902,19.1,439.1,574.5,2.951,253.26,71.46,4,35.036
902.1,18.6,439,574,2.9528,253.31,71.39,4,35.02
